tool,execution_id,project,caller_class,callee_class,type
randoop10,8,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,9,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,10,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,11,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,12,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,13,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,14,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,15,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,16,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,17,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,18,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,19,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,20,closure,com.google.javascript.rhino.jstype.PrototypeObjectType,com.google.javascript.rhino.jstype.JSType,sub/super
randoop10,1,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,2,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,3,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,4,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,5,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,6,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,7,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,8,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,9,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,10,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,11,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,12,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,13,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,14,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,15,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,16,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,17,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,18,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,19,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,20,closure,com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.UnionType,sub/super
randoop10,1,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,2,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,3,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,4,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,5,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,6,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,7,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,8,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,9,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,10,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,11,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,12,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,13,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,14,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,15,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,16,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,17,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,18,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,19,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,20,closure,com.google.javascript.rhino.head.NativeObject,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,1,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,2,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,3,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,4,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,5,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,6,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,7,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,8,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,9,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,10,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,11,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,12,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,13,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,14,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,15,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,16,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,17,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,18,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,19,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,20,closure,com.google.javascript.rhino.head.ScriptableObject,com.google.javascript.rhino.head.FunctionObject,sub/super
randoop10,1,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,2,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,3,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,4,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,5,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,6,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,7,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,8,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,9,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,10,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,11,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,12,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,13,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,14,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,15,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,16,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,17,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,18,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,19,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,20,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.IdScriptableObject,sub/super
randoop10,1,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,2,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,3,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,4,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,5,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,6,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,7,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,8,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,9,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,10,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,11,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,12,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,13,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,14,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,15,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,16,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,17,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,18,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,19,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,20,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptableObject,sub/super
randoop10,1,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,2,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,3,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,4,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,5,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,6,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,7,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,8,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,9,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,10,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,11,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,12,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,13,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,14,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,15,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,16,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,17,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,18,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,19,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
randoop10,20,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Parser,sub/super
